Case;VehCat;Year;TrafficScenario;Component;RoadCat;AmbientCondPattern;IDSubsegment;Subsegment;Technology;SizeClasse;EmConcept;KM;%OfSubsegment;EFA;EFA_weighted;EFA_km;EFA_km_weighted;EFA_WTT;EFA_WTT_km;EFA_WTW;EFA_WTW_km
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,9-10h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.016886102;0.000901376;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,10-11h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.000959919;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,10-11h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.017993923;0.000959919;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,11-12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001021326;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,11-12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.019157495;0.001021326;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,>12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.00105307;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,>12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.019759566;0.00105307;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,0-1h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.000671438;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,0-1h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.014047303;0.000671438;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,1-2h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001243706;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,1-2h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.024720157;0.001243706;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,2-3h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001397992;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,2-3h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.027398199;0.001397992;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,3-4h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001575749;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,3-4h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.030839292;0.001575749;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,4-5h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001721092;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,4-5h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.033690143;0.001721092;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,5-6h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001840441;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,5-6h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.036089398;0.001840441;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,6-7h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.001964171;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,6-7h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.03858662;0.001964171;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,7-8h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.002092511;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,7-8h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.041187823;0.002092511;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,8-9h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.0022257;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,8-9h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.043899488;0.0022257;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,9-10h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.002363996;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,9-10h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.046728656;0.002363996;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,10-11h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.002507668;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,10-11h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.049682941;0.002507668;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,11-12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.002657004;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,11-12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.052770615;0.002657004;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,>12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0.002733698;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,>12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.054362647;0.002733698;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,0-1h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;6.345841885;5.109712601;;;1.010689139;;7.356531143;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,0-1h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;3.166154385;5.109712601;;;0.750749409;;3.916903734;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,1-2h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;12.7000246;10.13629627;;;1.768084526;;14.46810913;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,1-2h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;5.469219208;10.13629627;;;1.297979712;;6.767199039;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,2-3h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;17.69641495;14.93011284;;;2.617605925;;20.31402016;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,2-3h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;8.067724228;14.93011284;;;1.919775605;;9.987500191;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,3-4h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;22.68613052;20.14479637;;;3.572514772;;26.25864601;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,3-4h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;10.99157619;20.14479637;;;2.619637966;;13.61121368;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,4-5h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;27.4533062;25.36070251;;;4.537644863;;31.99095154;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,4-5h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;13.94485855;25.36070251;;;3.327061176;;17.27191925;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,5-6h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;32.14308548;30.74111176;;;5.546010494;;37.68909454;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,5-6h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;17.02934265;30.74111176;;;4.066407681;;21.09575081;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,6-7h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;36.83286285;36.12154007;;;6.554376602;;43.38723755;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,6-7h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;20.11382675;36.12154007;;;4.805755138;;24.91958237;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,7-8h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;41.52264023;41.50194931;;;7.56274128;;49.08538055;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,7-8h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;23.19831276;41.50194931;;;5.545102119;;28.74341583;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,8-9h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;46.21242142;46.88237;;;8.571107864;;54.78353119;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,8-9h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;26.28279686;46.88237;;;6.284448624;;32.56724548;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,9-10h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;50.90219498;52.26277924;;;9.579471588;;60.48166656;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,9-10h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;29.36728096;52.26277924;;;7.023795605;;36.39107513;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,10-11h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;55.59197617;57.64319611;;;10.58783722;;66.17980957;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,10-11h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;32.45176697;57.64319611;;;7.763142586;;40.2149086;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,11-12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;60.28175354;63.02360916;;;11.59620285;;71.87796021;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,11-12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;35.53624725;63.02360916;;;8.502490044;;44.03873825;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,>12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;62.64719391;65.73929596;;;12.10522938;;74.75242615;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,>12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;37.09328461;65.73929596;;;8.875713348;;45.96899796;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,0-1h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;10.23652554;7.835350513;;;1.927521944;;12.16404724;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,0-1h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;6.24996233;7.835350513;;;1.48567152;;7.73563385;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,1-2h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;24.13744736;20.35654259;;;4.463292122;;28.60073853;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,1-2h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;14.04285812;20.35654259;;;3.337760925;;17.38061905;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,2-3h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;35.33364105;31.67054558;;;6.772602081;;42.10624313;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,2-3h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;21.18061638;31.67054558;;;5.044915199;;26.22553253;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,3-4h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;46.94466782;43.43369675;;;9.285644531;;56.23031235;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,3-4h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;28.97934532;43.43369675;;;6.911912918;;35.89125824;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,4-5h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;58.37620163;55.20484924;;;11.81941128;;70.19561005;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,4-5h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;36.83971405;55.20484924;;;8.79501915;;45.63473511;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,5-6h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;69.93395996;67.21322632;;;14.44594669;;84.3799057;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,5-6h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;44.99232101;67.21322632;;;10.74946785;;55.74179077;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,6-7h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;81.49172974;79.22158813;;;17.07248306;;98.56420898;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,6-7h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;53.14492798;79.22158813;;;12.7039156;;65.84884644;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,7-8h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;93.04949188;91.22999573;;;19.69901848;;112.7485123;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,7-8h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;61.29753876;91.22999573;;;14.65836525;;75.9559021;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,8-9h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;104.607254;103.2383652;;;22.32555389;;126.9328079;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,8-9h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;69.45014191;103.2383652;;;16.61281395;;86.06295776;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,9-10h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;116.1650238;115.2467804;;;24.95209122;;141.1171112;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,9-10h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;77.60275269;115.2467804;;;18.56726265;;96.17001343;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,10-11h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;127.7227859;127.255127;;;27.57862473;;155.3014069;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,10-11h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;85.75536346;127.255127;;;20.52171135;;106.2770767;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,11-12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;139.2805481;139.2635651;;;30.20516205;;169.4857178;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,11-12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;93.90797424;139.2635651;;;22.47616005;;116.3841324;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,>12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;145.1129456;145.3249969;;;31.53104019;;176.6439819;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,>12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;98.02336884;145.3249969;;;23.46276855;;121.4861374;
